pk_SpecimenID,SpeciesCode,GuildCode,SpecimenID,SampleID,Treatment,SiteName,Fishing,gh,gw,TLMM,SLMM,FLMM,wt,SizeClass,Notes,notes,TypeCode
1902,PL.DICK,Om,KIF11_535,KIF11_535_1,,40,HP.MF,3.6,2.8,57.2,45.3,50.9,5.1,4 - 8 g,,,Fish
1881,PL.DICK,Om,KIF11_514,KIF11_514_1,,9,HP.MF,4.7,3.6,,42.4,,7.3,4 - 8 g,tail broken,,Fish
1950,PL.DICK,Om,KIF11_583,KIF11_583_1,,40,HP.MF,3.5,3.3,44.7,38.7,42.3,2.6,2 - 4 g,,,Fish
1961,PL.DICK,Om,KIF11_594,KIF11_594_1,,24,LP.MF,3,2.4,31.1,29.4,31.1,1.2,1 - 2 g,tail broken,,Fish
1847,PS.BART,ZP,KIF11_384,KIF11_384_1,,40,HP.MF,7.5,5.4,71.4,56.6,63.4,4.2,4 - 8 g,,,Fish
1771,PS.BART,ZP,KIF11_308,KIF11_308_1,,40,HP.MF,12,6.5,67,55.9,65.7,4.6,4 - 8 g,,,Fish
2034,PS.BART,ZP,KIF11_1075,KIF11_1075_1,,30,HP.HF,4.6,4.3,,51.8,58.1,4,2 - 4 g,tail broken,,Fish
1848,PS.BART,ZP,KIF11_481,KIF11_481_1,,40,HP.MF,6.6,5.2,69.5,51.6,57.4,3.7,2 - 4 g,1 otolith broken,,Fish
2014,PS.BART,ZP,KIF11_647,KIF11_647_1,,10,LP.LF,5.4,5.6,64,49,52.9,3.4,2 - 4 g,,,Fish
2035,PS.BART,ZP,KIF11_1076,KIF11_1076_1,,30,HP.HF,4.8,3.9,57.5,43,46.1,2.1,2 - 4 g,,,Fish
2015,PS.BART,ZP,KIF11_648,KIF11_648_1,,10,LP.LF,4,3.5,38.2,28.3,32,0.8,0.5 - 1 g,,,Fish
1770,PS.BART,ZP,KIF11_307,KIF11_307_1,,40,HP.MF,5.2,2.7,33.7,24,30.7,0.3,0.25 - 0.5 g,,,Fish
1272,PS.COOP,ZP,PSECOO005,PS.COOP005_A,Acidified,Site Not Certain,,9.29,7.74,73.22,57.38,,4.8,4 - 8 g,NA,NA,Fish
1270,PS.COOP,ZP,PSECOO004,PS.COOP004_A,Acidified,Site Not Certain,,8.85,7.95,72.25,56.65,,4.9,4 - 8 g,NA,NA,Fish
1250,PS.COOP,ZP,PSECOO001,PS.COOP001_A,Acidified,31,HP.HF,9.39,7.25,70.65,55.17,,4.5,4 - 8 g,NA,NA,Fish
1251,PS.COOP,ZP,PSECOO002,PS.COOP002_A,Acidified,31,HP.HF,9.12,8.47,70.21,54.56,,4.7,4 - 8 g,NA,NA,Fish
1252,PS.COOP,ZP,PSECOO003,PS.COOP003_A,Acidified,31,HP.HF,8.56,7.08,62.14,54.47,,4.1,4 - 8 g,NA,NA,Fish
1249,PS.COOP,ZP,PSECOO000,PS.COOP000_A,Acidified,31,HP.HF,9.04,7.4,64.57,50.01,,3.4,2 - 4 g,NA,NA,Fish
1295,PS.DISP,ZP,PSEDIS029,PSEDIS029_A,Acidified,27,HP.HF,8.99,6.25,80.02,60.44,,5.2,4 - 8 g,NA,NA,Fish
1289,PS.DISP,ZP,PSEDIS026,PSEDIS026_A,Acidified,27,HP.HF,10.68,6.75,80.42,60.23,,6.5,4 - 8 g,NA,NA,Fish
1236,PS.DISP,ZP,PSEDIS006,PSEDIS006_A,Acidified,34,HP.LF,8.41,7.38,75.71,57.29,,5.2,4 - 8 g,NA,NA,Fish
1236,PS.DISP,ZP,PSEDIS006,PSEDIS006_NA,Non-Acidified,34,HP.LF,8.41,7.38,75.71,57.29,,5.2,4 - 8 g,NA,NA,Fish
1236,PS.DISP,ZP,PSEDIS006,PSEDIS006_NA,Non-Acidified,34,HP.LF,8.41,7.38,75.71,57.29,,5.2,4 - 8 g,NA,NA,Fish
1280,PS.DISP,ZP,PSEDIS017,PSEDIS017_A,Acidified,27,HP.HF,8.68,6.51,70.98,56.48,,5.5,4 - 8 g,NA,NA,Fish
1283,PS.DISP,ZP,PSEDIS020,PSEDIS020_A,Acidified,30,HP.HF,7.85,5.33,79.41,56.01,,4.7,4 - 8 g,NA,NA,Fish
1240,PS.DISP,ZP,PSEDIS007,PSEDIS007_A,Acidified,34,HP.LF,9.22,8.22,74.22,55.83,,5,4 - 8 g,NA,NA,Fish
1247,PS.DISP,ZP,PSEDIS010,PSEDIS010_A,Acidified,31,HP.HF,8.84,7.97,72.62,55.49,,4.9,4 - 8 g,NA,NA,Fish
1281,PS.DISP,ZP,PSEDIS018,PSEDIS018_A,Acidified,27,HP.HF,8.55,5.43,69.54,55.41,,4,2 - 4 g,NA,NA,Fish
1281,PS.DISP,ZP,PSEDIS018,PSEDIS018_NA,,27,HP.HF,8.55,5.43,69.54,55.41,,4,2 - 4 g,NA,,Fish
1230,PS.DISP,ZP,PSEDIS003,PSEDIS003_A,Acidified,3,LP.MF,9.15,8.22,70.94,54.75,,4.8,4 - 8 g,NA,NA,Fish
1287,PS.DISP,ZP,PSEDIS024,PSEDIS024_A,Acidified,27,HP.HF,8.03,6.99,72.88,54.74,,4.8,4 - 8 g,NA,NA,Fish
1288,PS.DISP,ZP,PSEDIS025,PSEDIS025_A,Acidified,27,HP.HF,7.33,5.39,68.8,53.43,,4.2,4 - 8 g,NA,NA,Fish
1235,PS.DISP,ZP,PSEDIS005,PSEDIS005_A,Acidified,34,HP.LF,8.68,7.6,73.68,53.02,,4.8,4 - 8 g,NA,NA,Fish
1226,PS.DISP,ZP,PSEDIS001,PSEDIS001_A,Acidified,3,LP.MF,8.14,7.8,69.12,52.04,,4.4,4 - 8 g,NA,NA,Fish
1227,PS.DISP,ZP,PSEDIS002,PSEDIS002_A,Acidified,3,LP.MF,8.89,7.43,74.95,51.43,,4.2,4 - 8 g,NA,NA,Fish
1284,PS.DISP,ZP,PSEDIS021,PSEDIS021_A,Acidified,35,HP.LF,6.85,4.78,70.71,50.9,,4.1,4 - 8 g,NA,NA,Fish
1293,PS.DISP,ZP,PSEDIS027,PSEDIS027_A,Acidified,8,HP.LF,7.46,7.07,68.82,50.76,,3.7,2 - 4 g,NA,NA,Fish
1285,PS.DISP,ZP,PSEDIS022,PSEDIS022_A,Acidified,35,HP.LF,5.71,3.8,66.84,49.52,,3.8,2 - 4 g,NA,NA,Fish
1294,PS.DISP,ZP,PSEDIS028,PSEDIS028_A,Acidified,8,HP.LF,7.33,5.76,68.36,48.3,,3.3,2 - 4 g,NA,NA,Fish
1278,PS.DISP,ZP,PSEDIS015,PSEDIS015_A,Acidified,9,HP.MF,5.3,3.37,55.63,47.32,,3.7,2 - 4 g,NA,NA,Fish
1282,PS.DISP,ZP,PSEDIS019,PSEDIS019_A,Acidified,27,HP.HF,5.87,3.62,59.83,45.01,,2.6,2 - 4 g,NA,NA,Fish
1274,PS.DISP,ZP,PSEDIS013,PSEDIS013_A,Acidified,Site Not Certain,,6.27,5.89,50.52,43.84,,2.3,2 - 4 g,NA,NA,Fish
1241,PS.DISP,ZP,PSEDIS008,PSEDIS008_A,Acidified,34,HP.LF,7.7,6.05,57.92,43.7,,2.7,2 - 4 g,NA,NA,Fish
1232,PS.DISP,ZP,PSEDIS004,PSEDIS004_A,Acidified,3,LP.MF,7.85,6.19,57.44,41.68,,2.3,2 - 4 g,NA,NA,Fish
1248,PS.DISP,ZP,PSEDIS011,PSEDIS011_A,Acidified,31,HP.HF,4.92,4.09,49.79,38.9,,1.6,1 - 2 g,NA,NA,Fish
1279,PS.DISP,ZP,PSEDIS016,PSEDIS016_A,Acidified,9,HP.MF,5.21,4.22,52.13,37.63,,1.8,1 - 2 g,NA,NA,Fish
1297,PS.DISP,ZP,PSEDIS030,PSEDIS030_A,Acidified,Site Not Certain,,4.82,2.76,48.13,36.6,,1.2,1 - 2 g,no label,no label,Fish
1286,PS.DISP,ZP,PSEDIS023,PSEDIS023_A,Acidified,35,HP.LF,3.27,2.13,32.46,22.82,,0.4,0.25 - 0.5 g,NA,NA,Fish
1767,PS.OLIV,ZP,KIF11_304,KIF11_304_1,,11,LP.LF,12.3,8.4,117.1,79,95.3,14.9,8 - 16 g,,,Fish
1765,PS.OLIV,ZP,KIF11_302,KIF11_302_1,,11,LP.LF,11.2,8.1,98.9,78,87.4,11,8 - 16 g,stom not retained,,Fish
1768,PS.OLIV,ZP,KIF11_305,KIF11_305_1,,11,LP.LF,12.1,7.3,104.9,77.8,88.9,11.9,8 - 16 g,tail fin broken,,Fish
1766,PS.OLIV,ZP,KIF11_303,KIF11_303_1,,11,LP.LF,11.9,7.3,106.5,77,88,11.4,8 - 16 g,,,Fish
1928,PS.OLIV,ZP,KIF11_561,KIF11_561_1,,35,HP.LF,10.6,8.6,107.6,76.7,88.8,12.3,8 - 16 g,,,Fish
1928,PS.OLIV,ZP,KIF11_561,KIF11_561_1,,35,HP.LF,10.6,8.6,107.6,76.7,88.8,12.3,8 - 16 g,,,Fish
1888,PS.OLIV,ZP,KIF11_521,KIF11_521_1,,40,HP.MF,9.9,7.3,99.1,74.9,86.5,10,8 - 16 g,,,Fish
1244,PS.OLIV,ZP,PSEOLI011,PSEOLI011_A,Acidified,2,LP.MF,8.71,9.46,96.87,74.18,,11.8,8 - 16 g,NA,NA,Fish
1244,PS.OLIV,ZP,PSEOLI011,PSEOLI011_NA,Non-Acidified,2,LP.MF,8.71,9.46,96.87,74.18,,11.8,8 - 16 g,NA,NA,Fish
1927,PS.OLIV,ZP,KIF11_560,KIF11_560_1,,35,HP.LF,9,8,100.5,73.5,83.9,10.2,8 - 16 g,,,Fish
1927,PS.OLIV,ZP,KIF11_560,KIF11_560_1,,35,HP.LF,9,8,100.5,73.5,83.9,10.2,8 - 16 g,,,Fish
1234,PS.OLIV,ZP,PSEOLI006,PSEOLI006_A,Acidified,34,HP.LF,9.93,8.15,87.57,72.24,,11,8 - 16 g,NA,NA,Fish
1769,PS.OLIV,ZP,KIF11_306,KIF11_306_1,,11,LP.LF,9.2,6.4,106.5,72.2,84.8,11.7,8 - 16 g,,,Fish
1849,PS.OLIV,ZP,KIF11_482,KIF11_482_1,,30,HP.HF,8.3,7.3,,72.1,79.5,9.3,8 - 16 g,tail broken and 1 otolith broken,,Fish
1299,PS.OLIV,ZP,PSEOLI034,PSEOLI034_A,Acidified,30,HP.HF,11.33,7.09,94.79,71.67,,11.3,8 - 16 g,NA,NA,Fish
1819,PS.OLIV,ZP,KIF11_356,KIF11_356_1,,7,HP.LF,9.8,7.3,83.6,69.9,71.6,6.4,4 - 8 g,otolith in stomach?,,Fish
1224,PS.OLIV,ZP,PSEOLI001,PSEOLI001_A,Acidified,3,LP.MF,8.3,8.09,98.11,69.27,,9.9,8 - 16 g,NA,NA,Fish
1224,PS.OLIV,ZP,PSEOLI001,PSEOLI001_NA,Non-Acidified,3,LP.MF,8.3,8.09,98.11,69.27,,9.9,8 - 16 g,NA,NA,Fish
1813,PS.OLIV,ZP,KIF11_350,KIF11_350_1,,7,HP.LF,9.8,8.2,92,68.9,78.7,8.5,8 - 16 g,,,Fish
1229,PS.OLIV,ZP,PSEOLI004,PSEOLI004_A,Acidified,3,LP.MF,10.08,8.23,86.56,65.98,,9.4,8 - 16 g,NA,NA,Fish
1229,PS.OLIV,ZP,PSEOLI004,PSEOLI004_NA,,3,LP.MF,10.08,8.23,86.56,65.98,,9.4,8 - 16 g,NA,,Fish
1816,PS.OLIV,ZP,KIF11_353,KIF11_353_1,,7,HP.LF,9.9,7.8,88.7,65.7,76,7,4 - 8 g,both otoliths broken,,Fish
1815,PS.OLIV,ZP,KIF11_352,KIF11_352_1,,7,HP.LF,9.1,7.6,,65.3,,7.4,4 - 8 g,tail broken,,Fish
1904,PS.OLIV,ZP,KIF11_537,KIF11_537_1,,40,HP.MF,9.1,8,85,65.2,74.6,6.9,4 - 8 g,,,Fish
1896,PS.OLIV,ZP,KIF11_529,KIF11_529_1,,40,HP.MF,9.6,8.9,90.6,64.9,73.7,7.5,4 - 8 g,1 oto broken,,Fish
1291,PS.OLIV,ZP,PSEOLI031,PSEOLI031_A,Acidified,25,LP.MF,8.98,7.73,88.55,64.36,,6.5,4 - 8 g,NA,NA,Fish
1929,PS.OLIV,ZP,KIF11_562,KIF11_562_1,,35,HP.LF,9.9,9,82.2,63.8,72,7.4,4 - 8 g,,,Fish
1929,PS.OLIV,ZP,KIF11_562,KIF11_562_1,,35,HP.LF,9.9,9,82.2,63.8,72,7.4,4 - 8 g,,,Fish
1814,PS.OLIV,ZP,KIF11_351,KIF11_351_1,,7,HP.LF,9.5,8.3,89.4,63.5,75.4,7.2,4 - 8 g,,,Fish
1292,PS.OLIV,ZP,PSEOLI032,PSEOLI032_A,Acidified,30,HP.HF,8.75,6.41,89.59,63.49,,8.6,8 - 16 g,NA,NA,Fish
1890,PS.OLIV,ZP,KIF11_523,KIF11_523_1,,40,HP.MF,9.9,7.4,83.5,63.1,72.7,6.6,4 - 8 g,,,Fish
1225,PS.OLIV,ZP,PSEOLI002,PSEOLI002_A,Acidified,3,LP.MF,8.64,7.8,80.7,62.92,,7.6,4 - 8 g,NA,NA,Fish
1869,PS.OLIV,ZP,KIF11_502,KIF11_502_1,,25,LP.MF,9.4,8.1,80.9,62.9,71.4,5.7,4 - 8 g,,,Fish
1820,PS.OLIV,ZP,KIF11_357,KIF11_357_1,,7,HP.LF,9.9,7.2,85.5,62.8,73,6.8,4 - 8 g,,,Fish
1820,PS.OLIV,ZP,KIF11_357,KIF11_357_1,,7,HP.LF,9.9,7.2,85.5,62.8,73,6.8,4 - 8 g,,,Fish
1872,PS.OLIV,ZP,KIF11_505,KIF11_505_1,,25,LP.MF,10.5,7.6,85,62.6,73.2,6.2,4 - 8 g,,,Fish
1933,PS.OLIV,ZP,KIF11_566,KIF11_566_1,,10,LP.LF,9.2,8.1,79.1,62.5,72.6,7.6,4 - 8 g,,,Fish
1934,PS.OLIV,ZP,KIF11_567,KIF11_567_1,,10,LP.LF,7.6,6.1,79,62.3,72.1,8.6,8 - 16 g,,,Fish
1934,PS.OLIV,ZP,KIF11_567,KIF11_567_1,,10,LP.LF,7.6,6.1,79,62.3,72.1,8.6,8 - 16 g,,,Fish
1882,PS.OLIV,ZP,KIF11_515,KIF11_515_1,,2,LP.MF,9,7.8,,62.3,71,6.9,4 - 8 g,tail broken,,Fish
1926,PS.OLIV,ZP,KIF11_559,KIF11_559_1,,35,HP.LF,9.5,8.1,85,62.2,72.6,6.8,4 - 8 g,,,Fish
1926,PS.OLIV,ZP,KIF11_559,KIF11_559_1,,35,HP.LF,9.5,8.1,85,62.2,72.6,6.8,4 - 8 g,,,Fish
1889,PS.OLIV,ZP,KIF11_522,KIF11_522_1,,40,HP.MF,8.7,6,,62.1,71.4,6.5,4 - 8 g,,,Fish
1892,PS.OLIV,ZP,KIF11_525,KIF11_525_1,,16,LP.LF,8.9,7.8,,62,,6.9,4 - 8 g,"tail broken, 1 oto broken",,Fish
1936,PS.OLIV,ZP,KIF11_569,KIF11_569_1,,10,LP.LF,6.2,4.7,80.5,61.9,72.2,6.6,4 - 8 g,,,Fish
1867,PS.OLIV,ZP,KIF11_500,KIF11_500_1,,25,LP.MF,9.6,7.2,84.5,61.6,72.5,5.5,4 - 8 g,,,Fish
1937,PS.OLIV,ZP,KIF11_570,KIF11_570_1,,10,LP.LF,6.3,4.2,75.6,61.5,68.7,6.8,4 - 8 g,,,Fish
1853,PS.OLIV,ZP,KIF11_486,KIF11_486_1,,30,HP.HF,9,8.5,81.2,61.4,69.8,6.2,4 - 8 g,,,Fish
1817,PS.OLIV,ZP,KIF11_354,KIF11_354_1,,7,HP.LF,9,7.8,80.4,60.6,70.3,5.3,4 - 8 g,,,Fish
1855,PS.OLIV,ZP,KIF11_488,KIF11_488_1,,30,HP.HF,9.1,7,80.8,59.3,71.1,5.3,4 - 8 g,both otoliths broken,,Fish
1868,PS.OLIV,ZP,KIF11_501,KIF11_501_1,,25,LP.MF,9.5,6.5,79.3,58.9,62.3,5.7,4 - 8 g,,,Fish
1946,PS.OLIV,ZP,KIF11_579,KIF11_579_1,,8,HP.LF,8.3,6.1,75.2,58.8,67,5.2,4 - 8 g,,,Fish
1850,PS.OLIV,ZP,KIF11_483,KIF11_483_1,,30,HP.HF,8.5,7,81.1,58.3,69.3,6.8,4 - 8 g,1 otolith broken,,Fish
1850,PS.OLIV,ZP,KIF11_483,KIF11_483_1,,30,HP.HF,8.5,7,81.1,58.3,69.3,6.8,4 - 8 g,1 otolith broken,,Fish
1858,PS.OLIV,ZP,KIF11_491,KIF11_491_1,,30,HP.HF,9.2,5.9,,58.3,67.8,5,4 - 8 g,part of tail broken,,Fish
1873,PS.OLIV,ZP,KIF11_506,KIF11_506_1,,25,LP.MF,9.4,7.1,,58.1,,5.2,4 - 8 g,"tail broken, 1 oto broken",,Fish
1870,PS.OLIV,ZP,KIF11_503,KIF11_503_1,,25,LP.MF,9,7.5,,58,66.8,4.6,4 - 8 g,tail broken,,Fish
1818,PS.OLIV,ZP,KIF11_355,KIF11_355_1,,7,HP.LF,9.6,6.4,74.7,57.4,66.4,4.7,4 - 8 g,,,Fish
1818,PS.OLIV,ZP,KIF11_355,KIF11_355_1,,7,HP.LF,9.6,6.4,74.7,57.4,66.4,4.7,4 - 8 g,,,Fish
1871,PS.OLIV,ZP,KIF11_504,KIF11_504_1,,25,LP.MF,9.2,7.5,,57.2,67,4.3,4 - 8 g,tail broken,,Fish
1880,PS.OLIV,ZP,KIF11_513,KIF11_513_1,,9,HP.MF,8.4,7,,56.7,,5,4 - 8 g,tail broken,,Fish
2024,PS.OLIV,ZP,KIF11_1065,KIF11_1065_1,,27,HP.HF,7.4,4.6,,56.6,65.9,6.1,4 - 8 g,tail broken,,Fish
1290,PS.OLIV,ZP,PSEOLI030,PSEOLI030_A,Acidified,30,HP.HF,7.54,6.18,76.3,56.2,,6.3,4 - 8 g,NA,NA,Fish
1290,PS.OLIV,ZP,PSEOLI030,PSEOLI030_A,Acidified,30,HP.HF,7.54,6.18,76.3,56.2,,6.3,4 - 8 g,NA,NA,Fish
1290,PS.OLIV,ZP,PSEOLI030,PSEOLI030_NA,Non-Acidified,30,HP.HF,7.54,6.18,76.3,56.2,,6.3,4 - 8 g,NA,NA,Fish
1290,PS.OLIV,ZP,PSEOLI030,PSEOLI030_NA,Non-Acidified,30,HP.HF,7.54,6.18,76.3,56.2,,6.3,4 - 8 g,NA,NA,Fish
1856,PS.OLIV,ZP,KIF11_489,KIF11_489_1,,30,HP.HF,8.4,7.3,73.5,56.2,65.1,4.4,4 - 8 g,,,Fish
1859,PS.OLIV,ZP,KIF11_492,KIF11_492_1,,30,HP.HF,9.7,5.5,,55.6,,4.6,4 - 8 g,tail broken,,Fish
1821,PS.OLIV,ZP,KIF11_358,KIF11_358_1,,7,HP.LF,8.9,7.3,73.2,55.5,63.7,4.6,4 - 8 g,,,Fish
1875,PS.OLIV,ZP,KIF11_508,KIF11_508_1,,25,LP.MF,9.4,7.8,,55,,4.3,4 - 8 g,"tail broken, 1 oto broken",,Fish
1823,PS.OLIV,ZP,KIF11_360,KIF11_360_1,,7,HP.LF,8.3,6.8,,54.7,64.9,4.6,4 - 8 g,tail broken,,Fish
1825,PS.OLIV,ZP,KIF11_362,KIF11_362_1,,7,HP.LF,7.9,6,,54.4,62.2,4.5,4 - 8 g,tail broken,,Fish
1829,PS.OLIV,ZP,KIF11_366,KIF11_366_1,,7,HP.LF,7.4,6,71.3,54.3,64.5,4.4,4 - 8 g,,,Fish
1238,PS.OLIV,ZP,PSEOLI008,PSEOLI008_A,Acidified,34,HP.LF,8.37,7.39,70.94,53.64,,5.2,4 - 8 g,NA,NA,Fish
1822,PS.OLIV,ZP,KIF11_359,KIF11_359_1,,7,HP.LF,8.9,7.4,71.1,53.6,62.7,4.3,4 - 8 g,,,Fish
1861,PS.OLIV,ZP,KIF11_494,KIF11_494_1,,30,HP.HF,9,7.4,69.7,53.3,61,3.7,2 - 4 g,,,Fish
1296,PS.OLIV,ZP,PSEOLI033,PSEOLI033_A,Acidified,Site Not Certain,,7.1,4.71,68.13,53.13,,4.7,4 - 8 g,no label,no label,Fish
1824,PS.OLIV,ZP,KIF11_361,KIF11_361_1,,7,HP.LF,8.4,6.3,70.3,53.1,60,4,2 - 4 g,,,Fish
1852,PS.OLIV,ZP,KIF11_485,KIF11_485_1,,30,HP.HF,7.8,5.1,69.8,52.8,63.7,4.1,4 - 8 g,,,Fish
1898,PS.OLIV,ZP,KIF11_531,KIF11_531_1,,40,HP.MF,7.8,6.9,71.2,52.6,62.1,4.4,4 - 8 g,,,Fish
1874,PS.OLIV,ZP,KIF11_507,KIF11_507_1,,25,LP.MF,8.5,7.1,68.8,52,60.8,3.9,2 - 4 g,1 oto broken,,Fish
1828,PS.OLIV,ZP,KIF11_365,KIF11_365_1,,7,HP.LF,6.5,5.4,70.7,51.7,66.1,4.3,4 - 8 g,,,Fish
1826,PS.OLIV,ZP,KIF11_363,KIF11_363_1,,7,HP.LF,5.1,4.2,68.2,51.7,59.8,3.9,2 - 4 g,,,Fish
1857,PS.OLIV,ZP,KIF11_490,KIF11_490_1,,30,HP.HF,9.4,8.1,,51.6,,3.7,2 - 4 g,tail broken,,Fish
1857,PS.OLIV,ZP,KIF11_490,KIF11_490_1,,30,HP.HF,9.4,8.1,,51.6,,3.7,2 - 4 g,tail broken,,Fish
1830,PS.OLIV,ZP,KIF11_367,KIF11_367_1,,7,HP.LF,7,5.5,67.3,51.1,60.2,3.9,2 - 4 g,1 otolith broken,,Fish
1916,PS.OLIV,ZP,KIF11_549,KIF11_549_1,,40,HP.MF,8.2,7,70.9,51,58.7,3.9,2 - 4 g,*,,Fish
1860,PS.OLIV,ZP,KIF11_493,KIF11_493_1,,30,HP.HF,8.3,6.4,69.2,51,64,3.3,2 - 4 g,,,Fish
1237,PS.OLIV,ZP,PSEOLI007,PSEOLI007_A,Acidified,34,HP.LF,7.7,6.39,65.08,50.71,,4.6,4 - 8 g,NA,NA,Fish
1239,PS.OLIV,ZP,PSEOLI009,PSEOLI009_A,Acidified,34,HP.LF,7.31,5.86,65.43,50.26,,4.4,4 - 8 g,NA,NA,Fish
1915,PS.OLIV,ZP,KIF11_548,KIF11_548_1,,40,HP.MF,8.5,7.6,62.8,49.9,59.4,3.8,2 - 4 g,*,,Fish
1935,PS.OLIV,ZP,KIF11_568,KIF11_568_1,,10,LP.LF,5.3,4.1,61.2,49.4,57.1,3.7,2 - 4 g,,,Fish
1899,PS.OLIV,ZP,KIF11_532,KIF11_532_1,,40,HP.MF,7.5,6.6,,49.2,55.1,3.6,2 - 4 g,tail broken,,Fish
1228,PS.OLIV,ZP,PSEOLI003,PSEOLI003_A,Acidified,3,LP.MF,7.51,6.85,67.24,48.95,,4.1,4 - 8 g,NA,NA,Fish
1231,PS.OLIV,ZP,PSEOLI005,PSEOLI005_A,Acidified,3,LP.MF,7.62,7.2,65.3,48.93,,4.2,4 - 8 g,NA,NA,Fish
1851,PS.OLIV,ZP,KIF11_484,KIF11_484_1,,30,HP.HF,6.5,4.3,65.4,48.5,58.2,3.6,2 - 4 g,,,Fish
1876,PS.OLIV,ZP,KIF11_509,KIF11_509_1,,25,LP.MF,7.1,5.3,59,46.8,52.8,2.4,2 - 4 g,,,Fish
2008,PS.OLIV,ZP,KIF11_641,KIF11_641_1,,10,LP.LF,6.4,5,63.6,46.7,54.8,3.7,2 - 4 g,,,Fish
1827,PS.OLIV,ZP,KIF11_364,KIF11_364_1,,7,HP.LF,5.4,3.5,63,46.4,55.3,3,2 - 4 g,,,Fish
2007,PS.OLIV,ZP,KIF11_640,KIF11_640_1,,10,LP.LF,6.1,4.3,,46.2,,3.6,2 - 4 g,tail broken,,Fish
1897,PS.OLIV,ZP,KIF11_530,KIF11_530_1,,40,HP.MF,7.3,6.2,63.2,46.2,53.1,3.5,2 - 4 g,,,Fish
2006,PS.OLIV,ZP,KIF11_639,KIF11_639_1,,10,LP.LF,6.4,6,,46,,3.7,2 - 4 g,tail broken,,Fish
1903,PS.OLIV,ZP,KIF11_536,KIF11_536_1,,40,HP.MF,6.6,4.6,,45.9,,3.1,2 - 4 g,tail broken,,Fish
2010,PS.OLIV,ZP,KIF11_643,KIF11_643_1,,10,LP.LF,7.5,5.2,,45.8,51.9,3.9,2 - 4 g,tail broken,,Fish
1854,PS.OLIV,ZP,KIF11_487,KIF11_487_1,,30,HP.HF,6.2,5.3,60.5,45.1,52.7,2.9,2 - 4 g,,,Fish
2023,PS.OLIV,ZP,KIF11_1064,KIF11_1064_1,,27,HP.HF,6.9,4.9,,44.8,53,3.2,2 - 4 g,tail broken,,Fish
1918,PS.OLIV,ZP,KIF11_551,KIF11_551_1,,40,HP.MF,6.7,5.6,58.7,44.8,52.3,2.6,2 - 4 g,*,,Fish
1917,PS.OLIV,ZP,KIF11_550,KIF11_550_1,,40,HP.MF,7.4,6.1,57.4,44.6,51,2.6,2 - 4 g,*,,Fish
1832,PS.OLIV,ZP,KIF11_369,KIF11_369_1,,7,HP.LF,6.2,4,55.3,43.9,48,2.1,2 - 4 g,not enough tissue to pack; re-rinse/dry,,Fish
2009,PS.OLIV,ZP,KIF11_642,KIF11_642_1,,10,LP.LF,6.5,4,,43.5,50.2,3.1,2 - 4 g,tail broken,,Fish
1833,PS.OLIV,ZP,KIF11_370,KIF11_370_1,,7,HP.LF,6.2,4.1,57.2,43.5,48.4,2.3,2 - 4 g,,,Fish
1257,PS.OLIV,ZP,PSEOLI017,PSEOLI017_A,Acidified,31,HP.HF,7.17,4.8,52.22,42.38,,1.7,1 - 2 g,NA,NA,Fish
1831,PS.OLIV,ZP,KIF11_368,KIF11_368_1,,7,HP.LF,4.5,3.8,55.1,41.9,46.6,2.2,2 - 4 g,,,Fish
1273,PS.OLIV,ZP,PSEOLI027,PSEOLI027_A,Acidified,Site Not Certain,,7.46,5.84,51.81,41.56,,2.1,2 - 4 g,NA,NA,Fish
1245,PS.OLIV,ZP,PSEOLI012,PSEOLI012_A,Acidified,2,LP.MF,5.95,2.6,56.72,41.55,,5.35,4 - 8 g,NA,NA,Fish
1245,PS.OLIV,ZP,PSEOLI012,PSEOLI012_A,Acidified,2,LP.MF,5.95,2.6,56.72,41.55,,5.35,4 - 8 g,NA,NA,Fish
1245,PS.OLIV,ZP,PSEOLI012,PSEOLI012_NA,Non-Acidified,2,LP.MF,5.95,2.6,56.72,41.55,,5.35,4 - 8 g,NA,NA,Fish
1253,PS.OLIV,ZP,PSEOLI013,PSEOLI013_A,Acidified,31,HP.HF,6.56,5.69,51.49,41.42,,1.8,1 - 2 g,NA,NA,Fish
1260,PS.OLIV,ZP,PSEOLI020,PSEOLI020_A,Acidified,31,HP.HF,7.46,5.32,52.56,40.68,,1.8,1 - 2 g,NA,NA,Fish
1260,PS.OLIV,ZP,PSEOLI020,PSEOLI020_NA,Non-Acidified,31,HP.HF,7.46,5.32,52.56,40.68,,1.8,1 - 2 g,NA,NA,Fish
1260,PS.OLIV,ZP,PSEOLI020,PSEOLI020_NA,Non-Acidified,31,HP.HF,7.46,5.32,52.56,40.68,,1.8,1 - 2 g,NA,NA,Fish
1276,PS.OLIV,ZP,PSEOLI029,PSEOLI029_A,Acidified,Site Not Certain,,6.44,5.48,52.4,40.59,,1.7,1 - 2 g,NA,NA,Fish
1255,PS.OLIV,ZP,PSEOLI015,PSEOLI015_A,Acidified,31,HP.HF,6.84,6.21,52.65,40.32,,1.8,1 - 2 g,Jaw broken,Jaw broken,Fish
1254,PS.OLIV,ZP,PSEOLI014,PSEOLI014_A,Acidified,31,HP.HF,6.84,5.57,51.76,39.91,,1.6,1 - 2 g,NA,NA,Fish
