SpecimenID,Family,Order,Genus,SpeciesCode,j_fg,Site,Region,TL,SL,FL,wt,length(cm),a (cm),b (cm),calc_wt,gh,gw,dissected_by,stomach_contents,prey_size,coll_notes,dis_notes
PSEOLI011,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,2,LP.MF,96.87,74.18,85.36,11.8,,,,,8.71,9.46,rowan.angeleen,NA,NA,NA,NA
PSEOLI012,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,2,LP.MF,56.72,41.55,49.72,5.35,,,,,5.95,2.6,rowan.angeleen,NA,NA,NA,NA
PSEOLI013,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,51.49,41.42,47.73,1.8,,,,,6.56,5.69,rowan.angeleen,NA,NA,NA,NA
PSEOLI014,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,51.76,39.91,45.38,1.6,,,,,6.84,5.57,rowan.angeleen,NA,NA,NA,NA
PSEOLI015,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,52.65,40.32,47.21,1.8,,,,,6.84,6.21,rowan.angeleen,NA,NA,Jaw broken,Jaw broken
PSEOLI017,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,52.22,42.38,47.88,1.7,,,,,7.17,4.8,rowan.angeleen,NA,NA,NA,NA
PSEOLI018,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,48.06,37.07,42.43,1.3,,,,,5.78,4.63,rowan.angeleen,NA,NA,NA,NA
PSEOLI019,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,36.18,29.5,31.54,0.5,,,,,4.25,3.57,rowan.angeleen,NA,NA,NA,NA
PSEOLI020,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,52.56,40.68,46.85,1.8,,,,,7.46,5.32,rowan.angeleen,NA,NA,NA,NA
PSEOLI021,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,31.62,26.33,28.39,0.6,,,,,4.72,3.82,rowan.angeleen,NA,NA,NA,NA
PSEOLI022,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,33.33,26.87,30.05,0.6,,,,,4.86,3.58,rowan.angeleen,NA,NA,NA,NA
PSEOLI023,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,31.64,25.93,,0.4,,,,,4.26,3.37,rowan.angeleen,NA,NA,NA,NA
PSEOLI024,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,31,HP.HF,36.29,29.13,32.82,0.6,,,,,4.71,4.1,rowan.angeleen,NA,NA,NA,NA
PSEOLI025,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,32,HP.HF,49.68,39.8,44.9,1.5,,,,,7.16,4.8,rowan.angeleen,NA,NA,NA,NA
PSEOLI030,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,76.3,56.2,65.32,6.3,,,,,7.54,6.18,angeleen,NA,NA,NA,NA
PSEOLI031,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,88.55,64.36,72.84,6.5,,,,,8.98,7.73,angeleen,NA,NA,NA,NA
PSEOLI032,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,89.59,63.49,73.51,8.6,,,,,8.75,6.41,angeleen,NA,NA,NA,NA
PSEOLI033,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,Site Not Certain,,68.13,53.13,62.12,4.7,,,,,7.1,4.71,angeleen,NA,NA,no label,no label
PSEOLI034,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,94.79,71.67,81.1,11.3,,,,,11.33,7.09,angeleen,NA,NA,NA,NA
PSEOLI035,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,28.33,22.64,,0.4,,,,,3.54,2.42,angeleen,NA,NA,needs to be ID'd,needs to be ID'd
KIF11_302,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,11,LP.LF,98.9,78,87.4,11,,,,,11.2,8.1,,small crustaceans <1mm,,stom not retained,stom not retained
KIF11_303,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,11,LP.LF,106.5,77,88,11.4,,,,,11.9,7.3,,small crustaceans <1mm,,,
KIF11_304,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,11,LP.LF,117.1,79,95.3,14.9,,,,,12.3,8.4,,small crustaceans <1mm,,,
KIF11_305,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,11,LP.LF,104.9,77.8,88.9,11.9,,,,,12.1,7.3,,small crustaceans <1mm,,tail fin broken,tail fin broken
KIF11_306,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,11,LP.LF,106.5,72.2,84.8,11.7,,,,,9.2,6.4,,,,,
KIF11_350,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,92,68.9,78.7,8.5,,,,,9.8,8.2,KP,small crustaceans <1mm,,,
KIF11_351,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,89.4,63.5,75.4,7.2,,,,,9.5,8.3,KP,small crustaceans <1mm,,,
KIF11_352,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,,65.3,,7.4,,,,,9.1,7.6,KP,small crustaceans <1mm,,tail broken,tail broken
KIF11_353,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,88.7,65.7,76,7,,,,,9.9,7.8,KP,small crustaceans <1mm,,both otoliths broken,both otoliths broken
KIF11_354,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,80.4,60.6,70.3,5.3,,,,,9,7.8,KP,small crustaceans <1mm,,,
KIF11_355,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,74.7,57.4,66.4,4.7,,,,,9.6,6.4,KP,small crustaceans <1mm,,,
KIF11_356,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,83.6,69.9,71.6,6.4,,,,,9.8,7.3,KP,small crustaceans <1mm,,otolith in stomach?,otolith in stomach?
KIF11_357,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,85.5,62.8,73,6.8,,,,,9.9,7.2,KP,small crustaceans <1mm,,,
KIF11_358,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,73.2,55.5,63.7,4.6,,,,,8.9,7.3,KP,small crustaceans <1mm,,,
KIF11_359,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,71.1,53.6,62.7,4.3,,,,,8.9,7.4,KP,small crustaceans <1mm,,,
KIF11_360,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,,54.7,64.9,4.6,,,,,8.3,6.8,KP,small crustaceans <1mm,,tail broken,tail broken
KIF11_361,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,70.3,53.1,60,4,,,,,8.4,6.3,KP,small crustaceans <1mm,,,
KIF11_362,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,,54.4,62.2,4.5,,,,,7.9,6,KP,small crustaceans <1mm,,tail broken,tail broken
KIF11_363,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,68.2,51.7,59.8,3.9,,,,,5.1,4.2,AO,small crustaceans <1mm,,,
KIF11_364,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,63,46.4,55.3,3,,,,,5.4,3.5,AO,small crustaceans <1mm,,,
KIF11_365,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,70.7,51.7,66.1,4.3,,,,,6.5,5.4,AO,small crustaceans <1mm,,,
KIF11_366,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,71.3,54.3,64.5,4.4,,,,,7.4,6,AO,small crustaceans <1mm,,,
KIF11_367,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,67.3,51.1,60.2,3.9,,,,,7,5.5,AO,small crustaceans <1mm,,1 otolith broken,1 otolith broken
KIF11_368,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,55.1,41.9,46.6,2.2,,,,,4.5,3.8,AO,small crustaceans <1mm,,,
KIF11_369,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,55.3,43.9,48,2.1,,,,,6.2,4,AO,small crustaceans <1mm,,not enough tissue to pack; re-rinse/dry,not enough tissue to pack; re-rinse/dry
KIF11_370,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,7,HP.LF,57.2,43.5,48.4,2.3,,,,,6.2,4.1,AO,small crustaceans <1mm,,,
KIF11_482,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,,72.1,79.5,9.3,,,,,8.3,7.3,AO,small crustaceans <1mm,,tail broken and 1 otolith broken,tail broken and 1 otolith broken
KIF11_483,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,81.1,58.3,69.3,6.8,,,,,8.5,7,AO,small crustaceans <1mm,,1 otolith broken,1 otolith broken
KIF11_484,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,65.4,48.5,58.2,3.6,,,,,6.5,4.3,AO,small crustaceans <1mm,,,
KIF11_485,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,69.8,52.8,63.7,4.1,,,,,7.8,5.1,AO,small crustaceans <1mm,,,
KIF11_486,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,81.2,61.4,69.8,6.2,,,,,9,8.5,AO,small crustaceans <1mm,,,
KIF11_487,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,60.5,45.1,52.7,2.9,,,,,6.2,5.3,AO,small crustaceans <1mm,,,
KIF11_488,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,80.8,59.3,71.1,5.3,,,,,9.1,7,AO/KP,small crustaceans <1mm,,both otoliths broken,both otoliths broken
KIF11_489,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,73.5,56.2,65.1,4.4,,,,,8.4,7.3,AO/KP,small crustaceans <1mm,,,
KIF11_490,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,,51.6,,3.7,,,,,9.4,8.1,AO/KP,small crustaceans <1mm,,tail broken,tail broken
KIF11_491,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,,58.3,67.8,5,,,,,9.2,5.9,AO/KP,small crustaceans <1mm,,part of tail broken,part of tail broken
KIF11_492,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,,55.6,,4.6,,,,,9.7,5.5,AO/KP,small crustaceans <1mm,,tail broken,tail broken
KIF11_493,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,69.2,51,64,3.3,,,,,8.3,6.4,AO/KP,small crustaceans <1mm,,,
KIF11_494,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,30,HP.HF,69.7,53.3,61,3.7,,,,,9,7.4,AO/KP,small crustaceans <1mm,,,
KIF11_500,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,84.5,61.6,72.5,5.5,,,,,9.6,7.2,KP,small crustaceans <1mm,,,
KIF11_501,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,79.3,58.9,62.3,5.7,,,,,9.5,6.5,KP,small crustaceans <1mm,,,
KIF11_502,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,80.9,62.9,71.4,5.7,,,,,9.4,8.1,KP,small crustaceans <1mm,,,
KIF11_503,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,,58,66.8,4.6,,,,,9,7.5,KP,small crustaceans <1mm,,tail broken,tail broken
KIF11_504,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,,57.2,67,4.3,,,,,9.2,7.5,KP,small crustaceans <1mm,,tail broken,tail broken
KIF11_505,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,85,62.6,73.2,6.2,,,,,10.5,7.6,KP,"small crustaceans <1mm, small fish eggs?",,,
KIF11_506,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,,58.1,,5.2,,,,,9.4,7.1,KP,burst in cavity,,"tail broken, 1 oto broken","tail broken, 1 oto broken"
KIF11_507,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,68.8,52,60.8,3.9,,,,,8.5,7.1,KP,small crustaceans <1mm,,1 oto broken,1 oto broken
KIF11_508,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,,55,,4.3,,,,,9.4,7.8,KP,small crustaceans <1mm,,"tail broken, 1 oto broken","tail broken, 1 oto broken"
KIF11_509,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,25,LP.MF,59,46.8,52.8,2.4,,,,,7.1,5.3,KP,small crustaceans <1mm,,,
KIF11_513,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,9,HP.MF,,56.7,,5,,,,,8.4,7,AO,small crustaceans <1mm,,tail broken,tail broken
KIF11_515,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,2,LP.MF,,62.3,71,6.9,,,,,9,7.8,AO,small crustaceans <1mm,,tail broken,tail broken
KIF11_521,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,99.1,74.9,86.5,10,,,,,9.9,7.3,AO,small crustaceans <1mm,,,
KIF11_522,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,,62.1,71.4,6.5,,,,,8.7,6,AO,small crustaceans <1mm,,,
KIF11_523,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,83.5,63.1,72.7,6.6,,,,,9.9,7.4,AO,small crustaceans <1mm,,,
KIF11_525,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,16,LP.LF,,62,,6.9,,,,,8.9,7.8,AO,small crustaceans <1mm,,"tail broken, 1 oto broken","tail broken, 1 oto broken"
KIF11_529,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,90.6,64.9,73.7,7.5,,,,,9.6,8.9,AO,small crustaceans <1mm,,1 oto broken,1 oto broken
KIF11_530,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,63.2,46.2,53.1,3.5,,,,,7.3,6.2,AO,small crustaceans <1mm,,,
KIF11_531,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,71.2,52.6,62.1,4.4,,,,,7.8,6.9,AO,small crustaceans <1mm,,,
KIF11_532,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,,49.2,55.1,3.6,,,,,7.5,6.6,AO,small crustaceans <1mm,,tail broken,tail broken
KIF11_536,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,,45.9,,3.1,,,,,6.6,4.6,AO,small crustaceans <1mm,,tail broken,tail broken
KIF11_537,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,85,65.2,74.6,6.9,,,,,9.1,8,AO,small crustaceans <1mm,,,
KIF11_548,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,62.8,49.9,59.4,3.8,,,,,8.5,7.6,KP,small crustaceans <1mm,,*,*
KIF11_549,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,70.9,51,58.7,3.9,,,,,8.2,7,KP,small crustaceans <1mm,,*,*
KIF11_550,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,57.4,44.6,51,2.6,,,,,7.4,6.1,KP,small crustaceans <1mm,,*,*
KIF11_551,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,58.7,44.8,52.3,2.6,,,,,6.7,5.6,KP,small crustaceans <1mm,,*,*
KIF11_554,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,46.8,32.6,41.4,1.3,,,,,5.9,5.3,RT/Adrian?,crustacean remains,,"*, whole","*, whole"
KIF11_556,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,31.8,26.4,28.4,0.4,,,,,5.2,4.5,RT/Adrian?,crustacean remains,,"*, whole","*, whole"
KIF11_559,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,35,HP.LF,85,62.2,72.6,6.8,,,,,9.5,8.1,AO,small crustaceans <1mm,,,
KIF11_560,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,35,HP.LF,100.5,73.5,83.9,10.2,,,,,9,8,AO,small crustaceans <1mm,,,
KIF11_561,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,35,HP.LF,107.6,76.7,88.8,12.3,,,,,10.6,8.6,AO,small crustaceans <1mm,,,
KIF11_562,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,35,HP.LF,82.2,63.8,72,7.4,,,,,9.9,9,AO,small crustaceans <1mm,,,
KIF11_566,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,79.1,62.5,72.6,7.6,,,,,9.2,8.1,AO/Adrian,small crustaceans <1mm,,,
KIF11_567,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,79,62.3,72.1,8.6,,,,,7.6,6.1,AO/Adrian,small crustaceans <1mm,,,
KIF11_568,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,61.2,49.4,57.1,3.7,,,,,5.3,4.1,AO/Adrian,small crustaceans <1mm,,,
KIF11_569,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,80.5,61.9,72.2,6.6,,,,,6.2,4.7,AO/Adrian,small crustaceans <1mm,,,
KIF11_570,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,75.6,61.5,68.7,6.8,,,,,6.3,4.2,AO/Adrian,small crustaceans <1mm,,,
KIF11_579,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,8,HP.LF,75.2,58.8,67,5.2,,,,,8.3,6.1,KP,small crustaceans <1mm,,,
KIF11_593,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,40,HP.MF,40.4,33.7,38.6,1.1,,,,,4.3,2.9,RT/Adrian,,,,
KIF11_639,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,,46,,3.7,,,,,6.4,6,RT/AO,whole stomach retained,,tail broken,tail broken
KIF11_640,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,,46.2,,3.6,,,,,6.1,4.3,RT/AO,whole stomach retained,,tail broken,tail broken
KIF11_641,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,63.6,46.7,54.8,3.7,,,,,6.4,5,RT/AO,whole stomach retained,,,
KIF11_642,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,,43.5,50.2,3.1,,,,,6.5,4,RT/AO,whole stomach retained,,tail broken,tail broken
KIF11_643,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,,45.8,51.9,3.9,,,,,7.5,5.2,RT/AO,whole stomach retained,,tail broken,tail broken
KIF11_644,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,,33.4,,1.3,,,,,4.3,4.2,RT/AO,whole stomach retained,,tail broken,tail broken
KIF11_645,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,43.1,33.2,38.3,1.2,,,,,4.6,3.4,RT/AO,whole stomach retained,,,
KIF11_646,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,10,LP.LF,48,36.2,42,1.7,,,,,4,3.3,RT/AO,whole stomach retained,,,
KIF11_1064,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,27,HP.HF,,44.8,53,3.2,,,,,6.9,4.9,AO/KP,whole stomach retained,,tail broken,tail broken
KIF11_1065,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,27,HP.HF,,56.6,65.9,6.1,,,,,7.4,4.6,AO/KP,whole stomach retained,,tail broken,tail broken
KIF11_1069,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,27,HP.HF,50.5,37.4,44.4,1.9,,,,,4.4,3.5,AO/KP,whole stomach retained,,,
KIF11_1070,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,27,HP.HF,,37.9,46.2,1.9,,,,,5,4.8,AO/KP,whole stomach retained,,tail broken,tail broken
KIF11_1074,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,16,LP.LF,,37.8,43.4,1.7,,,,,5,3.4,AO/KP,whole stomach retained,,tail broken,tail broken
KIF11_336,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,33,HP.MF,112.2,89.8,104.4,28.1,,,,,7.2,6.9,AO,large crustacean >5cm,,1 otolith broken,1 otolith broken
KIF11_337,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,33,HP.MF,91.8,73.4,86.8,13.9,,,,,7.7,5.4,AO,empty,,,
KIF11_348,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,108.2,88.3,97.7,26.1,,,,,21,18.3,KP,pincers,,CHECK WITH KELSEA WHY THIS WASN'T ID'D; tail broken/shot through brain,CHECK WITH KELSEA WHY THIS WASN'T ID'D; tail broken/shot through brain
KIF11_349,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,97.8,82,97.8,18.1,,,,,18.9,9.4,KP,something silvery,,,
KIF11_371,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,107.5,88.4,107.5,24.1,,,,,18.5,14.8,KP,empty,,,
KIF11_372,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,100.5,83.2,100.5,24.1,,,,,17.6,15.8,KP,crab >5mm,,,
KIF11_373,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,103.2,82.6,103.2,17.7,,,,,18.5,15.5,KP,fish>25mm,,,
KIF11_374,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,91,74.6,91,12.4,,,,,15.4,11.5,KP,prawn?,,,
KIF11_375,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,91.1,74.5,91.1,13.9,,,,,15.1,15.4,KP,something in a hard tube casing,,,
KIF11_376,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,,73.8,,11.3,,,,,13.8,11.6,KP,tail broken,,tail broken,tail broken
KIF11_377,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,76.5,64.1,71.7,9.3,,,,,9.5,7.8,AO/KP,crustacean<5mm,,tail broken,tail broken
KIF11_519,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,24,LP.MF,90.6,74.3,,14.3,,,,,12.1,10,AO,,,,
KIF11_540,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,40,HP.MF,109.2,89.9,,24.7,,,,,19.4,14.7,KP,stomach empty,,no fork,no fork
KIF12_015,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,27,HP.HF,65.8,52,,4.8,,,,,10.5,10.3,SC,,NA,weight recorded on data sheet as 4.8; but presumably 48 (?),weight recorded on data sheet as 4.8; but presumably 48 (?)
KIF12_030,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,30,HP.HF,120,97,,26,,,,,11.6,18.3,RT,stematopod; baby mantis shrimp,NA,,
KIF12_181,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,30,HP.HF,95.8,75.4,,15.3,,,,,16.2,16.9,MW,orange bits,,,
KIF12_183,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,30,HP.HF,86.6,69.8,,11.7,,,,,17.8,16.9,AB,single shrimp, see photo,32.6mm,32.6mm
KIF12_405,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,8,HP.LF,69.2,54.9,,4.95,,,,,13.3,15.1,GAJ,orangey-red,,,
KIF12_422,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,30,HP.HF,78.4,63.35,,7.74,,,,,16.6,15.7,JD,crustacean remains,,,
KIF12_423,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,30,HP.HF,64.5,51.4,,4.4,,,,,12.6,13.3,JD,crustacean remains,,Otoliths destroyed,Otoliths destroyed
KIF12_424,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,30,HP.HF,75.7,62,,7.1,,,,,15.7,16.3,JD,pink stuff; ,,broken otolith,broken otolith
KIF12_425,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,6,HP.LF,50.5,42.2,,1.93,,,,,11.9,11.6,JD,pink stuff;,,Whole head retained (for otoliths); Whole body used for SI and split into only 2 muscle samples,Whole head retained (for otoliths); Whole body used for SI and split into only 2 muscle samples
KIF12_426,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,6,HP.LF,59.4,47.9,,3.14,,,,,12.4,13.7,JD,crustacean remains,,Whole head retained (for otoliths),Whole head retained (for otoliths)
KIF12_427,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,6,HP.LF,64.5,52.3,,3.8,,,,,14.4,13.8,JD,crustacean remains,,Whole head retained (for otoliths); Whole body used for SI and split into 3 muscle samples,Whole head retained (for otoliths); Whole body used for SI and split into 3 muscle samples
KIF12_435,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,30,HP.HF,49.7,41,,1.89,,,,,10.6,9.9,AB,crustacean remains,,whole body retained for muscle tissue,whole body retained for muscle tissue
KIF12_436,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,27,HP.HF,64,51.7,,4.25,,,,,15,14.6,AB,tiny crustacean remains,,,
KIF12_451,Cirrhitidae,Perciformes,Paracirrhites,PA.ARCA,BI,2,LP.MF,107.8,84.4,,23.61,,,,,20.5,21.8,AB,crustacean remains,,,
PARINS039,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,27,HP.HF,96.25,78.63,80.33,9.6,,,,,9.33,9.03,rowan.angeleen,NA,NA,NA,NA
KIF11_078,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,280,235,257,353,,,,,27.4,30,RT,crab and other crustacean remains,,,
KIF11_003,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,34,HP.LF,210,170,189,147.2,,,,,23.69,21.79,SC,guts gone - was gut shot,,date of processing not certain,date of processing not certain
KIF11_004,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,34,HP.LF,212,169,180,129,,,,,24.63,26.33,SC,crabs,,date of processing not certain,date of processing not certain
KIF11_006,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,34,HP.LF,293,236,257,405.7,,,,,31.71,33.6,SC,"1 crab carapace width 39mm; crab appendanges; 1 shrimp TL 29mml 1 crab carapace width 9.5mml 1 crab carapace width 7.8mm; 1 octopus width 3.5mm, min TL 49mm",,date of processing not certain,date of processing not certain
